DBLP.xml, Factory::create, 00:05:14.118_902
DBLP.xml, leftmost_leaf, 00:00:00.000_274
DBLP.xml, leftmost_leaf, 00:00:00.000_260
DBLP.xml, leftmost_leaf, 00:00:00.000_265
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_265
DBLP.xml, leftmost_leaf, 00:00:00.000_265
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_265
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_267
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_374
DBLP.xml, leftmost_leaf, 00:00:00.000_403
DBLP.xml, leftmost_leaf, 00:00:00.000_300
DBLP.xml, leftmost_leaf, 00:00:00.000_266
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_267
DBLP.xml, leftmost_leaf, 00:00:00.000_262
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_275
DBLP.xml, leftmost_leaf, 00:00:00.000_267
DBLP.xml, leftmost_leaf, 00:00:00.000_268
DBLP.xml, leftmost_leaf, 00:00:00.000_266
DBLP.xml, leftmost_leaf, 00:00:00.000_269
DBLP.xml, leftmost_leaf, 00:00:00.000_281
DBLP.xml, leftmost_leaf, 00:00:00.000_260
DBLP.xml, leftmost_leaf, 00:00:00.000_261
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_265
DBLP.xml, leftmost_leaf, 00:00:00.000_267
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_264
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_267
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_291
DBLP.xml, leftmost_leaf, 00:00:00.000_263
DBLP.xml, leftmost_leaf, 00:00:00.000_267
DBLP.xml, leftmost_leaf, 00:00:00.000_262
DBLP.xml, leftmost_leaf, 00:00:00.000_268
DBLP.xml, leftmost_leaf, 00:00:00.000_261
DBLP.xml, leftmost_leaf, 00:00:00.000_279
DBLP.xml, rightmost_leaf, 00:00:00.000_276
DBLP.xml, rightmost_leaf, 00:00:00.000_248
DBLP.xml, rightmost_leaf, 00:00:00.000_247
DBLP.xml, rightmost_leaf, 00:00:00.000_256
DBLP.xml, rightmost_leaf, 00:00:00.000_251
DBLP.xml, rightmost_leaf, 00:00:00.000_251
DBLP.xml, rightmost_leaf, 00:00:00.000_252
DBLP.xml, rightmost_leaf, 00:00:00.000_252
DBLP.xml, rightmost_leaf, 00:00:00.000_249
DBLP.xml, rightmost_leaf, 00:00:00.000_249
DBLP.xml, rightmost_leaf, 00:00:00.000_250
DBLP.xml, rightmost_leaf, 00:00:00.000_256
DBLP.xml, rightmost_leaf, 00:00:00.000_254
DBLP.xml, rightmost_leaf, 00:00:00.000_253
DBLP.xml, rightmost_leaf, 00:00:00.000_253
DBLP.xml, rightmost_leaf, 00:00:00.000_256
DBLP.xml, rightmost_leaf, 00:00:00.000_254
DBLP.xml, rightmost_leaf, 00:00:00.000_255
DBLP.xml, rightmost_leaf, 00:00:00.000_253
DBLP.xml, rightmost_leaf, 00:00:00.000_279
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_255
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_256
DBLP.xml, rightmost_leaf, 00:00:00.000_287
DBLP.xml, rightmost_leaf, 00:00:00.000_281
DBLP.xml, rightmost_leaf, 00:00:00.000_282
DBLP.xml, rightmost_leaf, 00:00:00.000_281
DBLP.xml, rightmost_leaf, 00:00:00.000_283
DBLP.xml, rightmost_leaf, 00:00:00.000_290
DBLP.xml, rightmost_leaf, 00:00:00.000_284
DBLP.xml, rightmost_leaf, 00:00:00.000_284
DBLP.xml, rightmost_leaf, 00:00:00.000_281
DBLP.xml, rightmost_leaf, 00:00:00.000_279
DBLP.xml, rightmost_leaf, 00:00:00.000_281
DBLP.xml, rightmost_leaf, 00:00:00.000_279
DBLP.xml, rightmost_leaf, 00:00:00.000_281
DBLP.xml, rightmost_leaf, 00:00:00.000_277
DBLP.xml, rightmost_leaf, 00:00:00.000_280
DBLP.xml, rightmost_leaf, 00:00:00.000_279
DBLP.xml, rightmost_leaf, 00:00:00.000_281
DBLP.xml, rightmost_leaf, 00:00:00.000_282
DBLP.xml, rightmost_leaf, 00:00:00.000_281
DBLP.xml, rightmost_leaf, 00:00:00.000_291
DBLP.xml, rightmost_leaf, 00:00:00.000_282
DBLP.xml, rightmost_leaf, 00:00:00.000_283
DBLP.xml, rightmost_leaf, 00:00:00.000_283
DBLP.xml, rightmost_leaf, 00:00:00.000_280
DBLP.xml, rightmost_leaf, 00:00:00.000_285
DBLP.xml, rightmost_leaf, 00:00:00.000_281
DBLP.xml, rightmost_leaf, 00:00:00.000_282
DBLP.xml, rightmost_leaf, 00:00:00.000_283
DBLP.xml, rightmost_leaf, 00:00:00.000_283
DBLP.xml, rightmost_leaf, 00:00:00.000_283
DBLP.xml, rightmost_leaf, 00:00:00.000_282
DBLP.xml, rightmost_leaf, 00:00:00.000_284
DBLP.xml, rightmost_leaf, 00:00:00.000_282
DBLP.xml, rightmost_leaf, 00:00:00.000_285
DBLP.xml, rightmost_leaf, 00:00:00.000_279
DBLP.xml, rightmost_leaf, 00:00:00.000_285
DBLP.xml, rightmost_leaf, 00:00:00.000_279
DBLP.xml, rightmost_leaf, 00:00:00.000_281
DBLP.xml, rightmost_leaf, 00:00:00.000_288
DBLP.xml, rightmost_leaf, 00:00:00.000_280
DBLP.xml, rightmost_leaf, 00:00:00.000_341
DBLP.xml, rightmost_leaf, 00:00:00.000_311
DBLP.xml, rightmost_leaf, 00:00:00.000_311
DBLP.xml, rightmost_leaf, 00:00:00.000_313
DBLP.xml, rightmost_leaf, 00:00:00.000_311
DBLP.xml, rightmost_leaf, 00:00:00.000_309
DBLP.xml, rightmost_leaf, 00:00:00.000_315
DBLP.xml, rightmost_leaf, 00:00:00.000_311
DBLP.xml, rightmost_leaf, 00:00:00.000_321
DBLP.xml, rightmost_leaf, 00:00:00.000_318
DBLP.xml, rightmost_leaf, 00:00:00.000_313
DBLP.xml, rightmost_leaf, 00:00:00.000_324
DBLP.xml, rightmost_leaf, 00:00:00.000_314
DBLP.xml, rightmost_leaf, 00:00:00.000_313
DBLP.xml, rightmost_leaf, 00:00:00.000_318
DBLP.xml, rightmost_leaf, 00:00:00.000_315
DBLP.xml, rightmost_leaf, 00:00:00.000_313
DBLP.xml, rightmost_leaf, 00:00:00.000_315
DBLP.xml, rightmost_leaf, 00:00:00.000_313
DBLP.xml, rightmost_leaf, 00:00:00.000_312
DBLP.xml, rightmost_leaf, 00:00:00.000_316
DBLP.xml, rightmost_leaf, 00:00:00.000_310
DBLP.xml, rightmost_leaf, 00:00:00.000_321
DBLP.xml, rightmost_leaf, 00:00:00.000_312
DBLP.xml, rightmost_leaf, 00:00:00.000_312
DBLP.xml, rightmost_leaf, 00:00:00.000_313
DBLP.xml, rightmost_leaf, 00:00:00.000_310
DBLP.xml, rightmost_leaf, 00:00:00.000_328
DBLP.xml, rightmost_leaf, 00:00:00.000_315
DBLP.xml, rightmost_leaf, 00:00:00.000_311
DBLP.xml, rightmost_leaf, 00:00:00.000_310
DBLP.xml, rightmost_leaf, 00:00:00.000_311
DBLP.xml, rightmost_leaf, 00:00:00.000_309
DBLP.xml, rightmost_leaf, 00:00:00.000_319
DBLP.xml, rightmost_leaf, 00:00:00.000_312
DBLP.xml, rightmost_leaf, 00:00:00.000_314
DBLP.xml, rightmost_leaf, 00:00:00.000_313
DBLP.xml, rightmost_leaf, 00:00:00.000_314
DBLP.xml, rightmost_leaf, 00:00:00.000_314
DBLP.xml, rightmost_leaf, 00:00:00.000_315
DBLP.xml, rightmost_leaf, 00:00:00.000_310
DBLP.xml, rightmost_leaf, 00:00:00.000_311
DBLP.xml, rightmost_leaf, 00:00:00.000_310
DBLP.xml, rightmost_leaf, 00:00:00.000_310
DBLP.xml, rightmost_leaf, 00:00:00.000_317
DBLP.xml, rightmost_leaf, 00:00:00.000_311
DBLP.xml, rightmost_leaf, 00:00:00.000_312
DBLP.xml, rightmost_leaf, 00:00:00.000_313
DBLP.xml, rightmost_leaf, 00:00:00.000_315
DBLP.xml, rightmost_leaf, 00:00:00.000_282
DBLP.xml, rightmost_leaf, 00:00:00.000_285
DBLP.xml, rightmost_leaf, 00:00:00.000_283
DBLP.xml, rightmost_leaf, 00:00:00.000_306
DBLP.xml, rightmost_leaf, 00:00:00.000_282
DBLP.xml, rightmost_leaf, 00:00:00.000_286
DBLP.xml, rightmost_leaf, 00:00:00.000_283
DBLP.xml, rightmost_leaf, 00:00:00.000_282
DBLP.xml, rightmost_leaf, 00:00:00.000_284
DBLP.xml, rightmost_leaf, 00:00:00.000_285
DBLP.xml, rightmost_leaf, 00:00:00.000_286
DBLP.xml, rightmost_leaf, 00:00:00.000_284
DBLP.xml, rightmost_leaf, 00:00:00.000_286
DBLP.xml, rightmost_leaf, 00:00:00.000_285
DBLP.xml, rightmost_leaf, 00:00:00.000_287
DBLP.xml, rightmost_leaf, 00:00:00.000_289
DBLP.xml, rightmost_leaf, 00:00:00.000_289
DBLP.xml, rightmost_leaf, 00:00:00.000_289
DBLP.xml, rightmost_leaf, 00:00:00.000_285
DBLP.xml, rightmost_leaf, 00:00:00.000_292
DBLP.xml, rightmost_leaf, 00:00:00.000_286
DBLP.xml, rightmost_leaf, 00:00:00.000_285
DBLP.xml, rightmost_leaf, 00:00:00.000_289
DBLP.xml, rightmost_leaf, 00:00:00.000_285
DBLP.xml, rightmost_leaf, 00:00:00.000_294
DBLP.xml, rightmost_leaf, 00:00:00.000_286
DBLP.xml, rightmost_leaf, 00:00:00.000_286
DBLP.xml, rightmost_leaf, 00:00:00.000_285
DBLP.xml, rightmost_leaf, 00:00:00.000_283
DBLP.xml, rightmost_leaf, 00:00:00.000_308
DBLP.xml, rightmost_leaf, 00:00:00.000_284
DBLP.xml, rightmost_leaf, 00:00:00.000_311
DBLP.xml, rightmost_leaf, 00:00:00.000_287
DBLP.xml, rightmost_leaf, 00:00:00.000_290
DBLP.xml, rightmost_leaf, 00:00:00.000_290
DBLP.xml, rightmost_leaf, 00:00:00.000_288
DBLP.xml, rightmost_leaf, 00:00:00.000_288
DBLP.xml, rightmost_leaf, 00:00:00.000_287
DBLP.xml, rightmost_leaf, 00:00:00.000_288
DBLP.xml, rightmost_leaf, 00:00:00.000_286
DBLP.xml, rightmost_leaf, 00:00:00.000_287
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_272
DBLP.xml, rightmost_leaf, 00:00:00.000_277
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_280
DBLP.xml, rightmost_leaf, 00:00:00.000_273
DBLP.xml, rightmost_leaf, 00:00:00.000_274
DBLP.xml, rightmost_leaf, 00:00:00.000_272
DBLP.xml, rightmost_leaf, 00:00:00.000_272
DBLP.xml, rightmost_leaf, 00:00:00.000_277
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_273
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_273
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_273
DBLP.xml, rightmost_leaf, 00:00:00.000_273
DBLP.xml, rightmost_leaf, 00:00:00.000_274
DBLP.xml, rightmost_leaf, 00:00:00.000_276
DBLP.xml, rightmost_leaf, 00:00:00.000_273
DBLP.xml, rightmost_leaf, 00:00:00.000_277
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_273
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_277
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_272
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_273
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_276
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_272
DBLP.xml, rightmost_leaf, 00:00:00.000_272
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_272
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_274
DBLP.xml, rightmost_leaf, 00:00:00.000_272
DBLP.xml, rightmost_leaf, 00:00:00.000_276
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_273
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_273
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_274
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_275
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_296
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_278
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_273
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_273
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_278
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_272
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_272
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_274
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_292
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_275
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_273
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_274
DBLP.xml, rightmost_leaf, 00:00:00.000_274
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_273
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_272
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_275
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_276
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_273
DBLP.xml, rightmost_leaf, 00:00:00.000_273
DBLP.xml, rightmost_leaf, 00:00:00.000_273
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_257
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_257
DBLP.xml, rightmost_leaf, 00:00:00.000_257
DBLP.xml, rightmost_leaf, 00:00:00.000_257
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_258
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_272
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_273
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_275
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_273
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_272
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_278
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_282
DBLP.xml, rightmost_leaf, 00:00:00.000_272
DBLP.xml, rightmost_leaf, 00:00:00.000_277
DBLP.xml, rightmost_leaf, 00:00:00.000_272
DBLP.xml, rightmost_leaf, 00:00:00.000_273
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_273
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_275
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_274
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_262
