DBLP.xml, Factory::create, 00:04:54.180_505
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_299
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_276
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_258
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_258
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_258
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_257
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_258
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_272
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_275
DBLP.xml, rightmost_leaf, 00:00:00.000_277
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_277
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_272
DBLP.xml, rightmost_leaf, 00:00:00.000_274
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_272
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_276
DBLP.xml, rightmost_leaf, 00:00:00.000_280
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_258
DBLP.xml, rightmost_leaf, 00:00:00.000_256
DBLP.xml, rightmost_leaf, 00:00:00.000_257
DBLP.xml, rightmost_leaf, 00:00:00.000_257
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_258
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_258
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_258
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_257
DBLP.xml, rightmost_leaf, 00:00:00.000_257
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_257
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_273
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_258
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_288
DBLP.xml, rightmost_leaf, 00:00:00.000_258
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_258
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_258
DBLP.xml, rightmost_leaf, 00:00:00.000_258
DBLP.xml, rightmost_leaf, 00:00:00.000_256
DBLP.xml, rightmost_leaf, 00:00:00.000_258
DBLP.xml, rightmost_leaf, 00:00:00.000_257
DBLP.xml, rightmost_leaf, 00:00:00.000_258
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_257
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_258
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_278
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_287
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_272
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_279
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_277
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_273
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_271
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_268
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_270
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_295
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_263
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_292
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_269
DBLP.xml, rightmost_leaf, 00:00:00.000_262
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_274
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_266
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_264
DBLP.xml, rightmost_leaf, 00:00:00.000_265
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_261
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_278
DBLP.xml, rightmost_leaf, 00:00:00.000_258
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_259
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_258
DBLP.xml, rightmost_leaf, 00:00:00.000_267
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_260
DBLP.xml, rightmost_leaf, 00:00:00.000_258
DBLP.xml, child_rank, 00:00:00.000_143
DBLP.xml, child_rank, 00:00:00.000_380
DBLP.xml, child_rank, 00:00:00.000_373
DBLP.xml, child_rank, 00:00:00.000_376
DBLP.xml, child_rank, 00:00:00.000_374
DBLP.xml, child_rank, 00:00:00.000_376
DBLP.xml, child_rank, 00:00:00.000_374
DBLP.xml, child_rank, 00:00:00.000_380
DBLP.xml, child_rank, 00:00:00.000_377
DBLP.xml, child_rank, 00:00:00.000_380
DBLP.xml, child_rank, 00:00:00.000_383
DBLP.xml, child_rank, 00:00:00.000_378
DBLP.xml, child_rank, 00:00:00.000_379
DBLP.xml, child_rank, 00:00:00.000_385
DBLP.xml, child_rank, 00:00:00.000_374
DBLP.xml, child_rank, 00:00:00.000_372
DBLP.xml, child_rank, 00:00:00.000_386
DBLP.xml, child_rank, 00:00:00.000_384
DBLP.xml, child_rank, 00:00:00.000_376
DBLP.xml, child_rank, 00:00:00.000_376
DBLP.xml, child_rank, 00:00:00.000_377
DBLP.xml, child_rank, 00:00:00.000_376
DBLP.xml, child_rank, 00:00:00.000_374
DBLP.xml, child_rank, 00:00:00.000_374
DBLP.xml, child_rank, 00:00:00.000_374
DBLP.xml, child_rank, 00:00:00.000_381
DBLP.xml, child_rank, 00:00:00.000_444
DBLP.xml, child_rank, 00:00:00.000_418
DBLP.xml, child_rank, 00:00:00.000_417
DBLP.xml, child_rank, 00:00:00.000_416
DBLP.xml, child_rank, 00:00:00.000_415
DBLP.xml, child_rank, 00:00:00.000_417
DBLP.xml, child_rank, 00:00:00.000_414
DBLP.xml, child_rank, 00:00:00.000_416
DBLP.xml, child_rank, 00:00:00.000_417
DBLP.xml, child_rank, 00:00:00.000_421
DBLP.xml, child_rank, 00:00:00.000_416
DBLP.xml, child_rank, 00:00:00.000_419
DBLP.xml, child_rank, 00:00:00.000_416
DBLP.xml, child_rank, 00:00:00.000_417
DBLP.xml, child_rank, 00:00:00.000_416
DBLP.xml, child_rank, 00:00:00.000_417
DBLP.xml, child_rank, 00:00:00.000_415
DBLP.xml, child_rank, 00:00:00.000_417
DBLP.xml, child_rank, 00:00:00.000_428
DBLP.xml, child_rank, 00:00:00.000_416
DBLP.xml, child_rank, 00:00:00.000_418
DBLP.xml, child_rank, 00:00:00.000_416
DBLP.xml, child_rank, 00:00:00.000_418
DBLP.xml, child_rank, 00:00:00.000_417
DBLP.xml, child_rank, 00:00:00.000_417
DBLP.xml, child_rank, 00:00:00.000_420
DBLP.xml, child_rank, 00:00:00.000_419
DBLP.xml, child_rank, 00:00:00.000_417
DBLP.xml, child_rank, 00:00:00.000_417
DBLP.xml, child_rank, 00:00:00.000_419
DBLP.xml, child_rank, 00:00:00.000_414
DBLP.xml, child_rank, 00:00:00.000_415
DBLP.xml, child_rank, 00:00:00.000_436
DBLP.xml, child_rank, 00:00:00.000_416
DBLP.xml, child_rank, 00:00:00.000_417
DBLP.xml, child_rank, 00:00:00.000_413
DBLP.xml, child_rank, 00:00:00.000_413
DBLP.xml, child_rank, 00:00:00.000_415
DBLP.xml, child_rank, 00:00:00.000_420
DBLP.xml, child_rank, 00:00:00.000_417
DBLP.xml, child_rank, 00:00:00.000_458
DBLP.xml, child_rank, 00:00:00.000_441
DBLP.xml, child_rank, 00:00:00.000_457
DBLP.xml, child_rank, 00:00:00.000_448
DBLP.xml, child_rank, 00:00:00.000_446
DBLP.xml, child_rank, 00:00:00.000_441
DBLP.xml, child_rank, 00:00:00.000_442
DBLP.xml, child_rank, 00:00:00.000_444
DBLP.xml, child_rank, 00:00:00.000_444
DBLP.xml, child_rank, 00:00:00.000_445
DBLP.xml, child_rank, 00:00:00.000_444
DBLP.xml, child_rank, 00:00:00.000_444
DBLP.xml, child_rank, 00:00:00.000_444
DBLP.xml, child_rank, 00:00:00.000_443
DBLP.xml, child_rank, 00:00:00.000_447
DBLP.xml, child_rank, 00:00:00.000_448
DBLP.xml, child_rank, 00:00:00.000_447
DBLP.xml, child_rank, 00:00:00.000_445
DBLP.xml, child_rank, 00:00:00.000_447
DBLP.xml, child_rank, 00:00:00.000_443
DBLP.xml, child_rank, 00:00:00.000_443
DBLP.xml, child_rank, 00:00:00.000_446
DBLP.xml, child_rank, 00:00:00.000_449
DBLP.xml, child_rank, 00:00:00.000_450
DBLP.xml, child_rank, 00:00:00.000_464
DBLP.xml, child_rank, 00:00:00.000_444
DBLP.xml, child_rank, 00:00:00.000_444
DBLP.xml, child_rank, 00:00:00.000_441
DBLP.xml, child_rank, 00:00:00.000_446
DBLP.xml, child_rank, 00:00:00.000_445
DBLP.xml, child_rank, 00:00:00.000_446
DBLP.xml, child_rank, 00:00:00.000_444
DBLP.xml, child_rank, 00:00:00.000_444
DBLP.xml, child_rank, 00:00:00.000_444
DBLP.xml, child_rank, 00:00:00.000_451
DBLP.xml, child_rank, 00:00:00.000_447
DBLP.xml, child_rank, 00:00:00.000_445
DBLP.xml, child_rank, 00:00:00.000_444
DBLP.xml, child_rank, 00:00:00.000_444
DBLP.xml, child_rank, 00:00:00.000_452
DBLP.xml, child_rank, 00:00:00.000_444
DBLP.xml, child_rank, 00:00:00.000_451
DBLP.xml, child_rank, 00:00:00.000_444
DBLP.xml, child_rank, 00:00:00.000_443
DBLP.xml, child_rank, 00:00:00.000_443
DBLP.xml, child_rank, 00:00:00.000_443
DBLP.xml, child_rank, 00:00:00.000_447
DBLP.xml, child_rank, 00:00:00.000_442
DBLP.xml, child_rank, 00:00:00.000_445
DBLP.xml, child_rank, 00:00:00.000_442
DBLP.xml, child_rank, 00:00:00.000_423
DBLP.xml, child_rank, 00:00:00.000_428
DBLP.xml, child_rank, 00:00:00.000_426
DBLP.xml, child_rank, 00:00:00.000_429
DBLP.xml, child_rank, 00:00:00.000_435
DBLP.xml, child_rank, 00:00:00.000_435
DBLP.xml, child_rank, 00:00:00.000_427
DBLP.xml, child_rank, 00:00:00.000_429
DBLP.xml, child_rank, 00:00:00.000_426
DBLP.xml, child_rank, 00:00:00.000_433
